part_number,supplier_code,supplier_part_number,supplier_cost,is_preferred
596622,DM,596622,91.01,True
596710,DM,596710,147.44,True
596790,DM,596790,24.42,True
59699,CW,59699,472.49,True
59715,CW,59715,74.99,True
597421,DM,597421,9.38,True
597457,DM,597457,10.61,True
597572,DM,597572,12.63,True
597715,DM,597715,17.76,True
59889,CW,59889,157.49,True
5GH-13440-00-00,YA,5GH-13440-00-00,7.39,True
5GH-13440-60-00,YA,5GH-13440-60-00,6.99,True
5GH-13440-61-00,YA,5GH-13440-61-00,7.49,True
5GH-13440-70-00,YA,5GH-13440-70-00,6.99,True
5GH-13440-71-00,YA,5GH-13440-71-00,8.49,True
5GH-13440-72-00,YA,5GH-13440-72-00,9.15,True
5GH-13440-80-00,YA,5GH-13440-80-00,8.63,True
5GH-13440-90-00,YA,5GH-13440-90-00,8.89,True
5RB-24315-00-00,YA,5RB-24315-00-00,3.92,True
5VN-14886-00-00,YA,5VN-14886-00-00,7.5,True
6,HP,6,0.0,True
6-3139540123A,LS,6-3139540123A,151.11,True
6-6311002NZ,MM,6-6311002NZ,2995.0,True
6-6315002TP,MM,6-6315002TP,3406.0,True
6-6911002TP,MM,6-6911002TP,3910.0,True
6-7004,DM,6-7004,3.97,True
6-7450,DM,6-7450,11.05,True
6-7451,DM,6-7451,24.07,True
6-7454,DM,6-7454,29.88,True
6-7461,DM,6-7461,21.76,True
6-7465,DM,6-7465,11.12,True
6-7470,DM,6-7470,9.37,True
6-7471,DM,6-7471,25.61,True
6-7501,DM,6-7501,4.12,True
6-7502,DM,6-7502,13.43,True
6-7620,DM,6-7620,17.77,True
6-7630,DM,6-7630,6.29,True
6001-GMP,LPM,6001-GMP,35.0,True
600495,DM,600495,15.53,True
600500,DM,600500,15.53,True
6008-GP,LPM,6008-GP,75.0,True
60111646,VP,60111646,4.08,True
601371,DM,601371,131.91,True
601458,NAP,601458,8.29,True
601540,DM,601540,74.56,True
601684,DM,601684,20.03,True
601723,DM,601723,30.51,True
601794,DM,601794,21.53,True
601800,DM,601800,12.49,True
601820,DM,601820,14.44,True
601822,DM,601822,18.54,True
6024,PMI,6024,5.93,True
602884,CB,602884,0.0,True
603-41983,LS,603-41983,12.04,True
603-419934,LS,603-419934,12.85,True
60363,CW,60363,15.56,True
60420,CW,60420,37.48,True
60421,CW,60421,69.34,True
605050,DM,605050,9.02,True
605120,DM,605120,16.65,True
605130,DM,605130,22.6,True
605139,DM,605139,20.71,True
60529,CW,60529,18.57,True
6055-Q,SPC,6055-Q,164.0,True
60561,CW,60561,102.2,True
605639,CB,605639,1205.17,True
605658,DM,605658,41.43,True
605693,CB,605693,1815.18,True
605735NV,CB,605735NV,474.75,True
605735PB,CB,605735PB,481.25,True
605776,CB,605776,0.0,True
60582,CW,60582,176.31,True
605863EB,CB,605863EB,1038.42,True
606244,DM,606244,13.5,True
606448,DM,606448,63.55,True
606561,DM,606561,73.0,True
606665,DM,606665,67.12,True
606701,DM,606701,73.14,True
606713,DM,606713,98.6,True
6068-Q,SPC,6068-Q,164.0,True
606939,DM,606939,171.84,True
607036,DM,607036,84.99,True
6078-Q,SPC,6078-Q,184.9,True
608005,DM,608005,7.9,True
608010,DM,608010,17.14,True
608015,DM,608015,41.15,True
608025,DM,608025,11.47,True
609,NAP,609,7.99,True
60904,CW,60904,47.35,True
60907,CW,60907,448.6,True
60932A4,MM,60932A4,53.0,True
609789,NAP,609789,38.49,True
60GPC,TGP,60GPC,74.38,True
60H-12416-00-00,YA,60H-12416-00-00,8.55,True
60V-11382-A0-00,YA,60V-11382-A0-00,5.4,True
60V-11590-00-00,YA,60V-11590-00-00,129.6,True
60V-11595-00-00,YA,60V-11595-00-00,5.75,True
60V-12411-00-00,YA,60V-12411-00-00,34.45,True
60V-12414-A0-00,YA,60V-12414-A0-00,2.85,True
60V-24251-00-00,YA,60V-24251-00-00,130.45,True
60V-24251-01-00,YA,60V-24251-01-00,130.45,True
60V-42725-01-00,YA,60V-42725-01-00,25.55,True
60V-42725-02-00,YA,60V-42725-02-00,25.55,True
60V-44391-00-00,YA,60V-44391-00-00,3.45,True
60V-46241-00-00,YA,60V-46241-00-00,38.35,True
60V-81975-A0-00,YA,60V-81975-A0-00,6.7,True
60V-8259F-00-00,YA,60V-8259F-00-00,35.8,True
60V-8259F-01-00,YA,60V-8259F-01-00,35.8,True
60V-8A4L1-1C-00,YA,60V-8A4L1-1C-00,139.0,True
61-0303,SLF,61-0303,730.0,True
61-8M0122811,MM,61-8M0122811,9330.0,True
610-20336-00,EVG,610-20336-00,55.0,True
610-20429-00,EVG,610-20429-00,0.0,True
61112-96L00,SO,61112-96L00,53.97,True
61124-92J10,SO,61124-92J10,14.51,True
61124-99E01,SO,61124-99E01,7.95,True
61124-99E02,SO,61124-99E02,7.9,True
61131-93J01-QTN,SO,61131-93J01-QTN,256.11,True
61131-96J13-QTN,SO,61131-96J13-QTN,174.51,True
61131-96J13-Y5S,SO,61131-96J13-Y5S,130.24,True
61136-96L00,SO,61136-96L00,2.07,True
61141-93J01-Y5S,SO,61141-93J01-Y5S,271.18,True
61141-96J13-QTN,SO,61141-96J13-QTN,194.59,True
61141-96J13-Y5S,SO,61141-96J13-Y5S,144.94,True
6115,PMI,6115,12.74,True
61401-90821-Y5S,SU**DO,61401-90821-Y5S,664.12,True
61404-96840-QTN,SO,61404-96840-QTN,866.28,True
61420-98851-QTN,SO,61420-98851-QTN,1089.79,True
61420-98852-QTN,SO,61420-98852-QTN,1041.66,True
61422-92J30,SO,61422-92J30,8.12,True
61430-92800-Y5S,SO,61430-92800-Y5S,106.87,True
61435-92J70,SO,61435-92J70,9.06,True
61435-98J80,SO,61435-98J80,6.72,True
615616,CB,615616,261.53,True
615944,CB,615944,190.23,True
616028,CB,616028,0.0,True
616086,CB,616086,0.0,True
616240,CB,616240,0.0,True
616296,DM,616296,2.87,True
616380,CB,616380,0.0,True
61673-93J11,SO,61673-93J11,8.76,True
61673-93J12,SO,61673-93J12,6.34,True
61673-96J02,SO,61673-96J02,5.0,True
61673-96J03,SO,61673-96J03,2.97,True
616981,CB,616981,30.49,True
61811-96L02-QTN,SO,61811-96L02-QTN,186.94,True
61820-96L02-QTN,SO,61820-96L02-QTN,186.94,True
61885,CW,61885,107.14,True
61A-12414-A0-00,YA,61A-12414-A0-00,3.75,True
61A-12576-00-00,YA,61A-12576-00-00,10.55,True
61A-21708-21-00,YA,61A-21708-21-00,602.05,True
61A-21708-30-00,YA,61A-21708-30-00,623.45,True
61A-21708-31-00,YA,61A-21708-31-00,623.45,True
61A-24521-00-00,YA,61A-24521-00-00,8.85,True
61A-24563-00-00,YA,61A-24563-00-00,26.1,True
61A-24563-02-00,YA,61A-24563-02-00,26.1,True
61A-24564-00-00,YA,61A-24564-00-00,4.4,True
61A-24564-01-00,YA,61A-24564-01-00,4.4,True
61A-43132-00-00,YA,61A-43132-00-00,17.8,True
61A-43132-01-00,YA,61A-43132-01-00,17.8,True
61A-43133-00-00,YA,61A-43133-00-00,17.8,True
61A-43133-01-00,YA,61A-43133-01-00,17.8,True
61A-43810-01-00,YA,61A-43810-01-00,441.6,True
61A-43811-00-00,YA,61A-43811-00-00,61.05,True
61A-43822-00-00,YA,61A-43822-00-00,14.2,True
61A-43835-01-00,YA,61A-43835-01-00,86.25,True
61A-43864-00-00,YA,61A-43864-00-00,2.2,True
61A-43874-00-00,YA,61A-43874-00-00,7.15,True
61A-43876-00-00,YA,61A-43876-00-00,1.95,True
61A-43876-01-00,YA,61A-43876-01-00,1.95,True
61A-4389H-01-00,YA,61A-4389H-01-00,2.75,True
61A-44311-00-00,YA,61A-44311-00-00,20.9,True
61A-44311-01-00,YA,61A-44311-01-00,20.9,True
61A-44322-02-00,YA,61A-44322-02-00,31.35,True
61A-44511-01-00,YA,61A-44511-01-00,21.5,True
61A-44552-01-CA,YA,61A-44552-01-CA,71.95,True
61A-44575-00-00,YA,61A-44575-00-00,3.55,True
61A-44575-01-00,YA,61A-44575-01-00,3.55,True
61A-45123-01-00,YA,61A-45123-01-00,21.4,True
61A-45331-00-9S,YA,61A-45331-00-9S,82.8,True
61A-45371-00-00,YA,61A-45371-00-00,26.25,True
61A-45376-00-00,YA,61A-45376-00-00,23.9,True
61A-45527-00-00,YA,61A-45527-00-00,7.95,True
61A-45538-00-00,YA,61A-45538-00-00,4.75,True
61A-82151-00-00,YA,61A-82151-00-00,3.8,True
61A-85730-03-00,YA,61A-85730-03-00,124.7,True
61A-85790-00-00,YA,61A-85790-00-00,106.0,True
61A-85790-01-00,YA,61A-85790-01-00,105.55,True
61A-W0078-A1-00,YA,61A-W0078-A1-00,75.35,True
61A-W0078-A3-00,YA,61A-W0078-A3-00,48.5,True
61A-W0078-A4-00,YA,61A-W0078-A4-00,48.5,True
61B-8258A-01-00,YA,61B-8258A-01-00,151.0,True
61B-8258A-02-00,YA,61B-8258A-02-00,151.0,True
61N-24560-00-00,YA,61N-24560-00-00,25.6,True
61N-24560-10-00,YA,61N-24560-10-00,25.6,True
61N-24563-10-00,YA,61N-24563-10-00,8.15,True
61N-45371-00-00,YA,61N-45371-00-00,9.6,True
61N-W0078-11-00,YA,61N-W0078-11-00,26.25,True
61N-W0078-13-00,YA,61N-W0078-13-00,26.25,True
61N-W0078-14-00,YA,61N-W0078-14-00,26.25,True
62-62350,SUN,62-62350,7.5,True
62-690110,LS,62-690110,18.79,True
62-R2329810,LS,62-R2329810,37.58,True
62-S3213,LS,62-S3213,32.56,True
62-S3228TUL,LS,62-S3228TUL,34.65,True
62-S3240,LS,62-S3240,26.78,True
620173,DM,620173,49.77,True
62084,CW,62084,17.43,True
62089,CW,62089,33.05,True
62090,CW,62090,36.56,True
62091,CW,62091,36.56,True
622-15055001,LS,622-15055001,289.32,True
622-15096001,LS,622-15096001,57.99,True
622-20764001,LS,622-20764001,362.54,True
622534,CB,622534,0.0,True
622569,CB,622569,772.0,True
622841,CB,622841,1175.0,True
623.1165,SG,623.1165,8.9,True
623.2013,SG,623.2013,14.6,True
62351,CW,62351,1325.51,True
62352,CW,62352,1408.36,True
62361,CW,62361,1897.29,True
62364,CW,62364,1535.61,True
62365,CW,62365,2013.92,True
62366,CW,62366,1861.62,True
62369,CW,62369,2575.67,True
62374,CW,62374,2322.32,True
62386001,MM,62386001,0.95,True
62392,CW,62392,140.65,True
624192,CB,624192,2871.0,True
624208,CB,624208,230.0,True
624912,CB,624912,758.0,True
625298,CB,625298,455.0,True
625559,DM,625559,10.13,True
62559,CW,62559,54.88,True
625692,CB,625692,153.0,True
625720,DM,625720,7.4,True
626-01877,LS,626-01877,100.32,True
626-11050,LS,626-11050,22.65,True
626-11083,LS,626-11083,56.67,True
626210,DM,626210,17.0,True
626548,CB,626548,521.0,True
626796,CB,626796,433.0,True
626976,CB,626976,433.0,True
6270021,DM,6270021,9.37,True
62706,MM,62706,1.15,True
627386,CB,627386,242.0,True
627849,CB,627849,2078.0,True
627956,CB,627956,1455.0,True
628083,CB,628083,615.0,True
628203,CB,628203,778.0,True
628365,DM,628365,9.44,True
628370,DM,628370,10.14,True
628377,DM,628377,10.07,True
628379,DM,628379,32.4,True
628381,DM,628381,21.48,True
628382,DM,628382,20.71,True
628387,CB,628387,320.0,True
628387,DM,628387,19.38,True
628388,CB,628388,110.0,True
628404,DM,628404,12.1,True
628428,DM,628428,18.05,True
628430,DM,628430,11.33,True
628442,DM,628442,7.69,True
628454,DM,628454,16.58,True
6284789,DM,6284789,9.11,True
628480,DM,628480,10.35,True
628520,DM,628520,16.72,True
628535,DM,628535,9.79,True
628625,CB,628625,212.0,True
628680,CB,628680,165.0,True
628764,CB,628764,2634.0,True
628839,CB,628839,631.0,True
628884,CB,628884,1115.0,True
628897,CB,628897,1217.0,True
628919,CB,628919,811.0,True
629.0324,SG,629.0324,32.76,True
629.0324-A,SG,629.0324-A,4.0,True
629.0324-G,SG,629.0324-G,4.4,True
629.0324-I,SG,629.0324-I,4.0,True
629.0324-N,SG,629.0324-N,0.0,True
629.0324-R,SG,629.0324-R,4.0,True
629.0324-T,SG,629.0324-T,0.0,True
629.0324-Y,SG,629.0324-Y,4.0,True
629.0324W,SG,629.0324W,0.0,True
629.0787,SG,629.0787,118.9,True
629.0789,SG,629.0789,108.04,True
629.0790,SG,629.0790,120.0,True
629.0795,SG,629.0795,40.1,True
629.0797,SG,629.0797,33.9,True
629.0799,SG,629.0799,29.48,True
629.0800,SG,629.0800,29.48,True
629.0803,SG,629.0803,35.4,True
629.0804,SG,629.0804,35.4,True
629.0805,SG,629.0805,156.9,True
629.0806,SG,629.0806,156.9,True
629097,CB,629097,1385.0,True
629099,CB,629099,627.0,True
629173,CB,629173,284.0,True
629256,CB,629256,308.0,True
629726,CB,629726,1000.0,True
62Y-11133-10-00,YA,62Y-11133-10-00,26.55,True
62Y-11133-20-00,YA,62Y-11133-20-00,26.55,True
62Y-11133-30-00,YA,62Y-11133-30-00,26.55,True
62Y-11133-31-00,YA,62Y-11133-31-00,26.55,True
62Y-12414-00-00,YA,62Y-12414-00-00,6.45,True
62Y-12414-01-00,YA,62Y-12414-01-00,6.45,True
62Y-24410-04-00,YA,62Y-24410-04-00,63.75,True
62Y-24410-05-00,YA,62Y-24410-05-00,53.6,True
63030,CW,63030,13.51,True
63034,CW,63034,90.3,True
63041,CW,63041,146.3,True
63044,CW,63044,258.3,True
632.0166c,SG,632.0166c,7.1,True
633-14159-00-00,YA,633-14159-00-00,9.04,True
63435,CW,63435,2239.99,True
63462,CW,63462,22.0,True
635310,CB,635310,184.0,True
635615,CB,635615,445.0,True
636504,CB,636504,0.0,True
63710-ZY3-C01ZA,HP,63710-ZY3-C01ZA,187.9,True
63715-ZY3-C02ZA,HP,63715-ZY3-C02ZA,187.9,True
63731-ZY3-A12ZB,HP,63731-ZY3-A12ZB,102.75,True
63736-ZY3-A12ZB,HP,63736-ZY3-A12ZB,102.75,True
63788,CW,63788,385.44,True
637KIT,PAX,637KIT,23.77,True
639-199215,LS,639-199215,10.32,True
639-199229,LS,639-199229,11.88,True
639-199258,LS,639-199258,21.03,True
639-210622,LS,639-210622,13.03,True
639-270001,LS,639-270001,26.64,True
639-270002,LS,639-270002,37.29,True
639-270301,LS,639-270301,27.39,True
639-305148,LS,639-305148,13.3,True
639-306148,LS,639-306148,20.95,True
639-520097,LS,639-520097,2.41,True
639-521157,LS,639-521157,2.57,True
639-529102,LS,639-529102,3.37,True
639802,DM,639802,37.65,True
639990,DM,639990,5.1,True
63D-44311-00-00,YA,63D-44311-00-00,14.3,True
63D-45321-00-00,YA,63D-45321-00-00,5.4,True
63D-45941-00-00,YA,63D-45941-00-00,124.0,True
63D-48344-00-00,YA,63D-48344-00-00,5.4,True
63D-82148-00-00,YA,63D-82148-00-00,14.2,True
63D-85540-04-00,YA,63D-85540-04-00,518.3,True
63D-W0078-01-00,YA,63D-W0078-01-00,47.8,True
63D-W0078-02-00,YA,63D-W0078-02-00,47.8,True
63D-W0078-03-00,YA,63D-W0078-03-00,47.8,True
63P-11181-00-00,YA,63P-11181-00-00,87.75,True
63P-11193-00-00,YA,63P-11193-00-00,29.5,True
63P-11325-11-00,YA,63P-11325-11-00,6.6,True
63P-11351-03-00,YA,63P-11351-03-00,95.65,True
63P-11351-04-00,YA,63P-11351-04-00,95.65,True
63P-11500-04-00,YA,63P-11500-04-00,391.3,True
63P-11500-05-00,YA,63P-11500-05-00,429.09,True
63P-11512-00-00,YA,63P-11512-00-00,5.4,True
63P-11536-01-00,YA,63P-11536-01-00,42.2,True
63P-11654-10-00,YA,63P-11654-10-00,4.45,True
63P-12414-00-00,YA,63P-12414-00-00,5.35,True
63P-13300-02-00,YA,63P-13300-02-00,356.45,True
63P-13411-00-00,YA,63P-13411-00-00,36.25,True
63P-13415-00-00,YA,63P-13415-00-00,7.1,True
63P-13490-00-00,YA,63P-13490-00-00,100.65,True
63P-13645-00-00,YA,63P-13645-00-00,13.3,True
63P-13769-00-00,YA,63P-13769-00-00,10.95,True
63P-13784-00-00,YA,63P-13784-00-00,18.05,True
63P-13905-00-00,YA,63P-13905-00-00,1.6,True
63P-13907-05-00,YA,63P-13907-05-00,365.1,True
63P-13915-00-00,YA,63P-13915-00-00,36.3,True
63P-13971-10-00,YA,63P-13971-10-00,113.95,True
63P-13974-30-00,YA,63P-13974-30-00,129.25,True
63P-14546-00-00,YA,63P-14546-00-00,49.55,True
63P-14984-00-00,YA,63P-14984-00-00,14.9,True
63P-14985-00-00,YA,63P-14985-00-00,80.85,True
63P-15312-02-00,YA,63P-15312-02-00,52.55,True
63P-24410-20-00,YA,63P-24410-20-00,193.5,True
63P-41114-A3-00,YA,63P-41114-A3-00,20.2,True
63P-41133-A0-00,YA,63P-41133-A0-00,7.55,True
63P-41134-A1-00,YA,63P-41134-A1-00,13.5,True
63P-41137-06-00,YA,63P-41137-06-00,503.8,True
63P-41137-07-CA,YA,63P-41137-07-CA,503.8,True
63P-41138-00-00,YA,63P-41138-00-00,9.95,True
63P-42610-70-00,YA,63P-42610-70-00,1315.25,True
63P-42610-71-00,YA,63P-42610-71-00,1315.25,True
63P-42610-72-00,YA,63P-42610-72-00,1315.25,True
63P-42610-72-8D,YA,63P-42610-72-8D,1315.25,True
63P-42678-60-00,YA,63P-42678-60-00,12.1,True
63P-43800-21-00,YA,63P-43800-21-00,2338.4,True
63P-43800-22-00,YA,63P-43800-22-00,2338.4,True
63P-43800-23-00,YA,63P-43800-23-00,2338.4,True
63P-43800-24-00,YA,63P-43800-24-00,2338.4,True
63P-43810-02-00,YA,63P-43810-02-00,452.6,True
63P-43812-20-00,YA,63P-43812-20-00,14.2,True
63P-43821-10-00,YA,63P-43821-10-00,40.25,True
63P-43821-21-00,YA,63P-43821-21-00,27.1,True
63P-43845-20-00,YA,63P-43845-20-00,17.95,True
63P-43861-20-00,YA,63P-43861-20-00,1.5,True
63P-43862-10-00,YA,63P-43862-10-00,3.45,True
63P-43863-10-00,YA,63P-43863-10-00,2.5,True
63P-43875-10-00,YA,63P-43875-10-00,1.55,True
63P-43875-20-00,YA,63P-43875-20-00,0.8,True
63P-43880-22-00,YA,63P-43880-22-00,736.1,True
63P-44117-01-00,YA,63P-44117-01-00,20.8,True
63P-44176-00-00,YA,63P-44176-00-00,27.9,True
63P-44555-00-00,YA,63P-44555-00-00,96.6,True
63P-45300-17-,API,63P-45300-17-,1065.0,True
63P-45300-17-8D,YA,63P-45300-17-8D,2763.2,True
63P-45378-00-00,YA,63P-45378-00-00,4.2,True
63P-45987-00-00,YA,63P-45987-00-00,34.95,True
63P-46241-00-00,YA,63P-46241-00-00,108.05,True
63P-81337-10-00,YA,63P-81337-10-00,40.95,True
63P-81337-11-00,YA,63P-81337-11-00,40.95,True
63P-81410-00-00,YA,63P-81410-00-00,669.5,True
63P-81450-00-00,YA,63P-81450-00-00,1009.5,True
63P-81460-00-00,YA,63P-81460-00-00,764.2,True
63P-81460-01-00,YA,63P-81460-01-00,764.2,True
63P-81942-00-00,YA,63P-81942-00-00,27.2,True
63P-81950-00-00,YA,63P-81950-00-00,287.8,True
63P-81960-02-00,YA,63P-81960-02-00,237.95,True
63P-81975-00-00,YA,63P-81975-00-00,4.9,True
63P-82151-00-00,YA,63P-82151-00-00,29.95,True
63P-82314-01-00,YA,63P-82314-01-00,20.55,True
63P-85580-00-00,YA,63P-85580-00-00,311.1,True
63P-85886-00-00,YA,63P-85886-00-00,28.45,True
63P-W0001-21-00,YA,63P-W0001-21-00,125.55,True
63P-W0001-22-00,YA,63P-W0001-22-00,125.55,True
63P-W009A-05-9S,YA,63P-W009A-05-9S,4198.35,True
63P-W009A-06-9S,YA,63P-W009A-06-9S,4198.35,True
63P-W009A-07-9S,YA,63P-W009A-07-9S,4198.35,True
63P-W009B-13-9S,YA,63P-W009B-13-9S,6577.15,True
63P-W009B-14-9S,YA,63P-W009B-14-9S,6577.15,True
63P-W009B-15-9S,YA,63P-W009B-15-9S,6234.25,True
63P-W009B-16-9S,YA,63P-W009B-16-9S,6577.15,True
63P-W1510-04-9S,YA,63P-W1510-04-9S,2995.65,True
63P-W8195-00-00,YA,63P-W8195-00-00,287.8,True
63V-44352-01-00,YA,63V-44352-01-00,17.25,True
63V-W0078-00-00,YA,63V-W0078-00-00,14.55,True
63V-W0078-01-00,YA,63V-W0078-01-00,14.55,True
63V-W0078-02-00,YA,63V-W0078-02-00,14.55,True
63V-W0078-03-00,YA,63V-W0078-03-00,14.55,True
63V-W0078-04-00,YA,63V-W0078-04-00,14.55,True
63V-W0093-01-00,YA,63V-W0093-01-00,64.0,True
6400018,DM,6400018,243.37,True
6400066,DM,6400066,52.49,True
640018,DM,640018,9.93,True
6400255,DM,6400255,3.6944,True
6400257,DM,6400257,43.11,True
6400266,DM,6400266,196.43,True
6400274,DM,6400274,7.41,True
6400276,DM,6400276,12.31,True
6400288,DM,6400288,8.11,True
6400355,DM,6400355,14.34,True
640082,DM,640082,10.42,True
640160,DM,640160,309.97,True
640162,DM,640162,309.97,True
640210,DM,640210,46.61,True
640248,DM,640248,75.66,True
640800,DM,640800,36.07,True
640808,DM,640808,1194.87,True
640810,DM,640810,1184.39,True
640822,DM,640822,151.49,True
640826,DM,640826,688.23,True
640850,DM,640850,398.87,True
640860,DM,640860,1552.71,True
640950,DM,640950,55.22,True
640961,DM,640961,16.23,True
641-3295,NAP,641-3295,2.29,True
641-3297,NAP,641-3297,2.49,True
641-81174,LS,641-81174,4.95,True
641-82113,LS,641-82113,242.98,True
641-82407,LS,641-82407,763.56,True
641-82420,LS,641-82420,71.02,True
641-K71G0045,LS,641-K71G0045,914.18,True
641-K71G0098,LS,641-K71G0098,290.95,True
641-K71G0172,LS,641-K71G0172,5.94,True
641-K7460020,LS,641-K7460020,85.06,True
641060,DM,641060,18.89,True
641360,DM,641360,31.84,True
641389,DM,641389,7.76,True
641395,DM,641395,12.8,True
6414000,NAP,6414000,1.99,True
641553,DM,641553,8.04,True
641680,DM,641680,8.18,True
641819,DM,641819,44.44,True
641868,DM,641868,9.51,True
642270,DM,642270,23.51,True
642518,DM,642518,17.49,True
642527,DM,642527,23.93,True
642545,DM,642545,44.58,True
642580,DM,642580,20.84,True
642645,DM,642645,58.19,True
642721,DM,642721,63.2,True
646-24251-02-00,YA,646-24251-02-00,11.95,True
64691,CW,64691,98.67,True
647612,DM,647612,40.59,True
647822,DM,647822,33.59,True
647860,DM,647860,36.39,True
648-42715-00-00,YA,648-42715-00-00,9.55,True
64872,MM,64872,1.25,True
649105,DM,649105,41.43,True
649116,DM,649116,46.75,True
649117,DM,649117,47.59,True
649118,DM,649118,48.57,True
649120,DM,649120,50.39,True
649122,DM,649122,53.4,True
649547,DM,649547,8.39,True
64C-14301-10-00,YA,64C-14301-10-00,471.0,True
64C-14302-10-00,YA,64C-14302-10-00,471.0,True
64C-14303-10-00,YA,64C-14303-10-00,471.0,True
64D-14384-01-00,YA,64D-14384-01-00,48.3,True
64D-W0093-01-00,YA,64D-W0093-01-00,98.15,True
64E-43820-05-00,YA,64E-43820-05-00,180.4,True
64E-43821-08-00,YA,64E-43821-08-00,60.05,True
64E-43822-00-00,YA,64E-43822-00-00,9.4,True
64E-4384J-00-00,YA,64E-4384J-00-00,14.45,True
64E-43866-00-00,YA,64E-43866-00-00,4.0,True
64E-43866-09-00,YA,64E-43866-09-00,4.0,True
64E-43867-00-00,YA,64E-43867-00-00,4.0,True
64E-43867-09-00,YA,64E-43867-09-00,4.0,True
64E-43869-00-00,YA,64E-43869-00-00,4.2,True
64E-43869-09-00,YA,64E-43869-09-00,4.2,True
64E-43898-00-00,YA,64E-43898-00-00,10.8,True
64E-43898-09-00,YA,64E-43898-09-00,10.8,True
64GAST12X12B,TWB,64GAST12X12B,0.0,True
64GAST12X21B,TWB,64GAST12X21B,0.0,True
64SHAR1409740T,TWB,64SHAR1409740T,26.9,True
64SHAR16242401,TWB,64SHAR16242401,0.0,True
64SHAR16270402,TWB,64SHAR16270402,0.0,True
64SHAR16270602,TWB,64SHAR16270602,0.0,True
64SHAR16270702,TWB,64SHAR16270702,0.0,True
64SHAR16286401,TWB,64SHAR16286401,0.0,True
64SHARP15098402,TWB,64SHARP15098402,0.0,True
64SHARP16409901,TWB,64SHARP16409901,0.0,True
650-24431-A0-00,YA,650-24431-A0-00,2.2,True
650-JENAUX,LS,650-JENAUX,19.39,True
650.0037,SG,650.0037,0.0,True
650.0072,SG,650.0072,0.0,True
650.0072W,SG,650.0072W,0.0,True
650.0101,SG,650.0101,0.0,True
650.0105W,SG,650.0105W,0.0,True
651-100110000,LS,651-100110000,1354.89,True
651-100111000,LS,651-100111000,1334.21,True
651-120120016,LS,651-120120016,459.77,True
651-120402000,LS,651-120402000,8.65,True
65145,CW,65145,39.83,True
65194,CW,65194,12.16,True
655-40415,LS,655-40415,19.91,True
655-4067,LS,655-4067,27.47,True
655-6002,LS,655-6002,4.94,True
655-610,LS,655-610,23.46,True
655-80460,LS,655-80460,25.03,True
655-80712,LS,655-80712,20.55,True
65501,CW,65501,8.99,True
65532,CW,65532,119.99,True
65547,CW,65547,125.0,True
656-12411-01-00,YA,656-12411-01-00,35.45,True
65600,CW,65600,418.19,True
65720-94411,SO,65720-94411,13.17,True
657203,DM,657203,67.61,True
657227,DM,657227,59.35,True
657322,DM,657322,337.04,True
65770-90J04,SO,65770-90J04,104.85,True
65773,CW,65773,188.99,True
658-833,LS,658-833,38.22,True
65845,CW,65845,52.49,True
65L-11357-00-00,YA,65L-11357-00-00,18.4,True
65L-1416A-00-00,YA,65L-1416A-00-00,5.0,True
65L-24563-00-00,YA,65L-24563-00-00,19.1,True
65L-24564-00-00,YA,65L-24564-00-00,6.8,True
65L-24564-01-00,YA,65L-24564-01-00,6.8,True
65L-81950-01-00,YA,65L-81950-01-00,211.5,True
65L-81950-09-00,YA,65L-81950-09-00,211.5,True
65L-85370-00-00,YA,65L-85370-00-00,95.0,True
65N-45321-00-00,YA,65N-45321-00-00,7.95,True
65W-11476-00-00,YA,65W-11476-00-00,29.55,True
65W-14126-10-00,YA,65W-14126-10-00,15.8,True
65W-14373-00-00,YA,65W-14373-00-00,11.45,True
65W-14373-01-00,YA,65W-14373-01-00,11.45,True
65W-14373-02-00,YA,65W-14373-02-00,39.85,True
65W-14384-00-00,YA,65W-14384-00-00,8.85,True
65W-24251-00-00,YA,65W-24251-00-00,12.85,True
65W-24251-10-00,YA,65W-24251-10-00,12.85,True
65W-43865-00-00,YA,65W-43865-00-00,3.9,True
65W-43871-00-00,YA,65W-43871-00-00,8.85,True
65W-45251-00-00,YA,65W-45251-00-00,7.9,True
65W-46241-00-00,YA,65W-46241-00-00,41.65,True
